Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
1005788,OK,Chemical Manufacturing,2017,1193834.406,3933602,49383.74548,40,47,2806161.37,36.1
1002465,OK,Oil and Gas Extraction,2017,27679.152,3933602,49383.74548,40,47,2806161.37,36.1
1001817,OK,National Security and International Affairs ,2017,72369.604,3933602,49383.74548,40,47,2806161.37,36.1
1000059,OK,Utilities ,2017,1256441.244,3933602,49383.74548,40,47,2806161.37,36.1
1000864,OK,Utilities ,2017,194718.828,3933602,49383.74548,40,47,2806161.37,36.1
1011973,OK,Food Manufacturing,2017,22763.57,3933602,49383.74548,40,47,2806161.37,36.1
1000143,OK,Educational Services,2017,37604.708,3933602,49383.74548,40,47,2806161.37,36.1
1006764,OK,Educational Services,2017,51621.356,3933602,49383.74548,40,47,2806161.37,36.1
1002397,OK,Nonmetallic Mineral Product Manufacturing,2017,218700.242,3933602,49383.74548,40,47,2806161.37,36.1
1007786,OK,Petroleum and Coal Products Manufacturing,2017,1008432.284,3933602,49383.74548,40,47,2806161.37,36.1
1002275,OK,Chemical Manufacturing,2017,3970696.974,3933602,49383.74548,40,47,2806161.37,36.1
1004202,OK,Utilities ,2017,27651.248,3933602,49383.74548,40,47,2806161.37,36.1
1007851,OK,Waste Management and Remediation Services,2017,137958.7,3933602,49383.74548,40,47,2806161.37,36.1
1007801,OK,Waste Management and Remediation Services,2017,206956.0,3933602,49383.74548,40,47,2806161.37,36.1
1002467,OK,Pipeline Transportation,2017,36571.672,3933602,49383.74548,40,47,2806161.37,36.1
1002470,OK,Oil and Gas Extraction,2017,33258.956,3933602,49383.74548,40,47,2806161.37,36.1
1002310,OK,Petroleum and Coal Products Manufacturing,2017,811635.79,3933602,49383.74548,40,47,2806161.37,36.1
1005241,OK,Utilities ,2017,17827.284,3933602,49383.74548,40,47,2806161.37,36.1
1000007,NM,Nonmetallic Mineral Product Manufacturing,2017,4145.684,2092844,42541.15452,56,37,5889437.92,17.7
1004845,NM,Nonmetallic Mineral Product Manufacturing,2017,41105.196,2092844,42541.15452,56,37,5889437.92,17.7
1005490,NM,Utilities ,2017,9915.712,2092844,42541.15452,56,37,5889437.92,17.7
1002515,NM,Oil and Gas Extraction,2017,81312.954,2092844,42541.15452,56,37,5889437.92,17.7
1006556,NM,Utilities ,2017,181474.228,2092844,42541.15452,56,37,5889437.92,17.7
1005846,NM,Pipeline Transportation,2017,36988.532,2092844,42541.15452,56,37,5889437.92,17.7
1000463,NM,Utilities ,2017,177990.24,2092844,42541.15452,56,37,5889437.92,17.7
1003362,NM,Waste Management and Remediation Services,2017,202748.2,2092844,42541.15452,56,37,5889437.92,17.7
1004341,NM,Waste Management and Remediation Services,2017,190129.55,2092844,42541.15452,56,37,5889437.92,17.7
1004223,NM,Waste Management and Remediation Services,2017,42552.25,2092844,42541.15452,56,37,5889437.92,17.7
1004224,NM,Waste Management and Remediation Services,2017,66237.0,2092844,42541.15452,56,37,5889437.92,17.7
1006724,NM,Waste Management and Remediation Services,2017,27217.898,2092844,42541.15452,56,37,5889437.92,17.7
1004499,NM,Oil and Gas Extraction,2017,393358.82,2092844,42541.15452,56,37,5889437.92,17.7
1010488,NM,Oil and Gas Extraction,2017,35217.086,2092844,42541.15452,56,37,5889437.92,17.7
1000755,NM,Utilities ,2017,537761.056,2092844,42541.15452,56,37,5889437.92,17.7
1005740,NM,Oil and Gas Extraction,2017,141632.15,2092844,42541.15452,56,37,5889437.92,17.7
1002735,NM,Oil and Gas Extraction,2017,18896.68,2092844,42541.15452,56,37,5889437.92,17.7
1001982,NM,Pipeline Transportation,2017,44448.642,2092844,42541.15452,56,37,5889437.92,17.7
1009901,NM,Pipeline Transportation,2017,91311.992,2092844,42541.15452,56,37,5889437.92,17.7
1009331,NM,Pipeline Transportation,2017,28417.996,2092844,42541.15452,56,37,5889437.92,17.7
1010477,NM,Pipeline Transportation,2017,81522.014,2092844,42541.15452,56,37,5889437.92,17.7
1008235,NM,Pipeline Transportation,2017,19393.44,2092844,42541.15452,56,37,5889437.92,17.7
1002118,NM,Pipeline Transportation,2017,51511.864,2092844,42541.15452,56,37,5889437.92,17.7
1010559,NM,Pipeline Transportation,2017,12972.256,2092844,42541.15452,56,37,5889437.92,17.7
1001419,NM,Utilities ,2017,1157716.986,2092844,42541.15452,56,37,5889437.92,17.7
1007245,NM,Utilities ,2017,6074132.872,2092844,42541.15452,56,37,5889437.92,17.7
1003763,NM,Mining (except Oil and Gas),2017,991.444,2092844,42541.15452,56,37,5889437.92,17.7
1003355,NM,Petroleum and Coal Products Manufacturing,2017,240552.562,2092844,42541.15452,56,37,5889437.92,17.7
1009018,NM,Nonmetallic Mineral Product Manufacturing,2017,306846.094,2092844,42541.15452,56,37,5889437.92,17.7
1007328,NM,Utilities ,2017,1320979.704,2092844,42541.15452,56,37,5889437.92,17.7
1003130,NM,Oil and Gas Extraction,2017,101792.42,2092844,42541.15452,56,37,5889437.92,17.7
1003997,NM,Computer and Electronic Product Manufacturing,2017,67403.02299,2092844,42541.15452,56,37,5889437.92,17.7
1005438,NM,Mining (except Oil and Gas),2017,8507.368,2092844,42541.15452,56,37,5889437.92,17.7
1005897,NM,Oil and Gas Extraction,2017,162760.532,2092844,42541.15452,56,37,5889437.92,17.7
1003315,NM,Oil and Gas Extraction,2017,162195.348,2092844,42541.15452,56,37,5889437.92,17.7
1007773,NM,Utilities ,2017,20188.024,2092844,42541.15452,56,37,5889437.92,17.7
1005641,NM,Oil and Gas Extraction,2017,212094.16,2092844,42541.15452,56,37,5889437.92,17.7
1002247,NM,National Security and International Affairs ,2017,42558.486,2092844,42541.15452,56,37,5889437.92,17.7
1011838,NM,Utilities ,2017,5796.428,2092844,42541.15452,56,37,5889437.92,17.7
1011595,NM,Waste Management and Remediation Services,2017,32072.5,2092844,42541.15452,56,37,5889437.92,17.7
1006819,NM,Food Manufacturing,2017,37615.508,2092844,42541.15452,56,37,5889437.92,17.7
1000162,NM,Utilities ,2017,5782.628,2092844,42541.15452,56,37,5889437.92,17.7
1000795,NM,Utilities ,2017,1045835.424,2092844,42541.15452,56,37,5889437.92,17.7
1000753,NM,Utilities ,2017,227488.356,2092844,42541.15452,56,37,5889437.92,17.7
1008432,NM,Oil and Gas Extraction,2017,73054.524,2092844,42541.15452,56,37,5889437.92,17.7
1001286,NM,Oil and Gas Extraction,2017,651457.212,2092844,42541.15452,56,37,5889437.92,17.7
1009701,NM,Mining (except Oil and Gas),2017,31835.554,2092844,42541.15452,56,37,5889437.92,17.7
1007972,NM,Petroleum and Coal Products Manufacturing,2017,618292.206,2092844,42541.15452,56,37,5889437.92,17.7
1007771,NM,Petroleum and Coal Products Manufacturing,2017,143188.716,2092844,42541.15452,56,37,5889437.92,17.7
1005544,NM,Educational Services,2017,31168.932,2092844,42541.15452,56,37,5889437.92,17.7
1011215,NM,Waste Management and Remediation Services,2017,28677.6,2092844,42541.15452,56,37,5889437.92,17.7
1000328,NM,Food Manufacturing,2017,37351.06,2092844,42541.15452,56,37,5889437.92,17.7
1000181,NM,Utilities ,2017,19172.864,2092844,42541.15452,56,37,5889437.92,17.7
1007769,NM,Waste Management and Remediation Services,2017,13617.0,2092844,42541.15452,56,37,5889437.92,17.7
1011064,NM,Oil and Gas Extraction,2017,199202.906,2092844,42541.15452,56,37,5889437.92,17.7
1000754,NM,Utilities ,2017,61829.82,2092844,42541.15452,56,37,5889437.92,17.7
1007161,NM,Utilities ,2017,52616.048,2092844,42541.15452,56,37,5889437.92,17.7
1000752,NM,Utilities ,2017,522417.016,2092844,42541.15452,56,37,5889437.92,17.7
1003565,NM,Waste Management and Remediation Services,2017,66325.998,2092844,42541.15452,56,37,5889437.92,17.7
1002264,NM,Oil and Gas Extraction,2017,221108.826,2092844,42541.15452,56,37,5889437.92,17.7
1001812,NM,Oil and Gas Extraction,2017,87408.418,2092844,42541.15452,56,37,5889437.92,17.7
1006727,NM,Utilities ,2017,12307784.19,2092844,42541.15452,56,37,5889437.92,17.7
1009342,NM,Mining (except Oil and Gas),2017,701354.47,2092844,42541.15452,56,37,5889437.92,17.7
1012133,NM,Waste Management and Remediation Services,2017,33372.5,2092844,42541.15452,56,37,5889437.92,17.7
1000478,NM,Waste Management and Remediation Services,2017,70299.0,2092844,42541.15452,56,37,5889437.92,17.7
1005018,NM,Oil and Gas Extraction,2017,37836.184,2092844,42541.15452,56,37,5889437.92,17.7
1012463,NM,Oil and Gas Extraction,2017,83460.016,2092844,42541.15452,56,37,5889437.92,17.7
1007441,NM,Oil and Gas Extraction,2017,154818.398,2092844,42541.15452,56,37,5889437.92,17.7
1004893,NM,Oil and Gas Extraction,2017,141969.644,2092844,42541.15452,56,37,5889437.92,17.7
1004843,NM,Oil and Gas Extraction,2017,80659.276,2092844,42541.15452,56,37,5889437.92,17.7
1005636,NM,Educational Services,2017,53672.848,2092844,42541.15452,56,37,5889437.92,17.7
1004502,NM,Oil and Gas Extraction,2017,857232.156,2092844,42541.15452,56,37,5889437.92,17.7
1000270,NM,Utilities ,2017,47735.324,2092844,42541.15452,56,37,5889437.92,17.7
1011072,NM,Oil and Gas Extraction,2017,31479.642,2092844,42541.15452,56,37,5889437.92,17.7
1002233,NM,"Merchant Wholesalers, Nondurable Goods ",2017,4883.086,2092844,42541.15452,56,37,5889437.92,17.7
1011356,NM,Oil and Gas Extraction,2017,232692.342,2092844,42541.15452,56,37,5889437.92,17.7
1007404,CO,Nonmetallic Mineral Product Manufacturing,2017,62691.764,5617421,58738.80558,131,143,1192158.46,23.4
1003352,CO,Beverage and Tobacco Product Manufacturing,2017,48179.412,5617421,58738.80558,131,143,1192158.46,23.4
1001360,CO,Utilities ,2017,93274.104,5617421,58738.80558,131,143,1192158.46,23.4
1001760,CO,Oil and Gas Extraction,2017,256616.582,5617421,58738.80558,131,143,1192158.46,23.4
1008734,CO,Computer and Electronic Product Manufacturing,2017,201755.5141,5617421,58738.80558,131,143,1192158.46,23.4
1002943,CO,Oil and Gas Extraction,2017,271082.182,5617421,58738.80558,131,143,1192158.46,23.4
1006661,CO,Waste Management and Remediation Services,2017,9750.0,5617421,58738.80558,131,143,1192158.46,23.4
1006464,CO,Waste Management and Remediation Services,2017,71681.45,5617421,58738.80558,131,143,1192158.46,23.4
1011077,CO,Pipeline Transportation,2017,13939.05,5617421,58738.80558,131,143,1192158.46,23.4
1000141,CO,Utilities ,2017,236191.222,5617421,58738.80558,131,143,1192158.46,23.4
1001759,CO,Oil and Gas Extraction,2017,20487.624,5617421,58738.80558,131,143,1192158.46,23.4
1001224,CO,Utilities ,2017,21632.82,5617421,58738.80558,131,143,1192158.46,23.4
1007717,CO,Chemical Manufacturing,2017,30999.084,5617421,58738.80558,131,143,1192158.46,23.4
1000357,CO,Food Manufacturing,2017,74090.934,5617421,58738.80558,131,143,1192158.46,23.4
1007877,CO,Nonmetallic Mineral Product Manufacturing,2017,343783.37,5617421,58738.80558,131,143,1192158.46,23.4
1003798,CO,Waste Management and Remediation Services,2017,22558.0,5617421,58738.80558,131,143,1192158.46,23.4
1003902,CO,Primary Metal Manufacturing,2017,289926.758,5617421,58738.80558,131,143,1192158.46,23.4
1010489,CO,Pipeline Transportation,2017,34570.29,5617421,58738.80558,131,143,1192158.46,23.4
1001994,CO,Pipeline Transportation,2017,28263.062,5617421,58738.80558,131,143,1192158.46,23.4
1008151,CO,Pipeline Transportation,2017,16246.058,5617421,58738.80558,131,143,1192158.46,23.4
1002127,CO,Pipeline Transportation,2017,60242.232,5617421,58738.80558,131,143,1192158.46,23.4
1002061,CO,Pipeline Transportation,2017,46913.302,5617421,58738.80558,131,143,1192158.46,23.4
1004581,CO,Educational Services,2017,44415.684,5617421,58738.80558,131,143,1192158.46,23.4
1004824,CO,Oil and Gas Extraction,2017,90584.892,5617421,58738.80558,131,143,1192158.46,23.4
1007207,CO,Utilities ,2017,2551981.796,5617421,58738.80558,131,143,1192158.46,23.4
1008019,CO,Waste Management and Remediation Services,2017,151637.45,5617421,58738.80558,131,143,1192158.46,23.4
1001462,CO,Utilities ,2017,8993098.332,5617421,58738.80558,131,143,1192158.46,23.4
1002406,CO,Pipeline Transportation,2017,68833.496,5617421,58738.80558,131,143,1192158.46,23.4
1001946,CO,Oil and Gas Extraction,2017,34332.92,5617421,58738.80558,131,143,1192158.46,23.4
1001008,CO,Utilities ,2017,8087056.842,5617421,58738.80558,131,143,1192158.46,23.4
1011635,CO,Oil and Gas Extraction,2017,25393.416,5617421,58738.80558,131,143,1192158.46,23.4
1007709,CO,Waste Management and Remediation Services,2017,64738.092,5617421,58738.80558,131,143,1192158.46,23.4
1004796,CO,Support Activities for Transportation,2017,26693.848,5617421,58738.80558,131,143,1192158.46,23.4
1005633,CO,Waste Management and Remediation Services,2017,202396.75,5617421,58738.80558,131,143,1192158.46,23.4
1007700,CO,Waste Management and Remediation Services,2017,456.25,5617421,58738.80558,131,143,1192158.46,23.4
1005844,CO,Waste Management and Remediation Services,2017,52133.25,5617421,58738.80558,131,143,1192158.46,23.4
1002116,CO,Pipeline Transportation,2017,30274.442,5617421,58738.80558,131,143,1192158.46,23.4
1011681,CO,Utilities ,2017,1632.124,5617421,58738.80558,131,143,1192158.46,23.4
1011464,CO,Waste Management and Remediation Services,2017,39313.25,5617421,58738.80558,131,143,1192158.46,23.4
1006758,CO,Waste Management and Remediation Services,2017,23044.25,5617421,58738.80558,131,143,1192158.46,23.4
1007910,CO,National Security and International Affairs ,2017,39252.342,5617421,58738.80558,131,143,1192158.46,23.4
1006942,CO,Chemical Manufacturing,2017,36660.012,5617421,58738.80558,131,143,1192158.46,23.4
1003911,CO,Waste Management and Remediation Services,2017,221013.8,5617421,58738.80558,131,143,1192158.46,23.4
1003223,CO,Oil and Gas Extraction,2017,143215.572,5617421,58738.80558,131,143,1192158.46,23.4
1001977,CO,Oil and Gas Extraction,2017,218193.322,5617421,58738.80558,131,143,1192158.46,23.4
1001029,CO,Utilities ,2017,1223823.216,5617421,58738.80558,131,143,1192158.46,23.4
1007383,CO,Utilities ,2017,76667.216,5617421,58738.80558,131,143,1192158.46,23.4
1001400,CO,Utilities ,2017,725832.612,5617421,58738.80558,131,143,1192158.46,23.4
1003067,CO,Nonmetallic Mineral Product Manufacturing,2017,735229.632,5617421,58738.80558,131,143,1192158.46,23.4
1006310,CO,Oil and Gas Extraction,2017,40228.108,5617421,58738.80558,131,143,1192158.46,23.4
1001466,CO,Utilities ,2017,2817370.15,5617421,58738.80558,131,143,1192158.46,23.4
1003008,CO,Nonmetallic Mineral Product Manufacturing,2017,887716.714,5617421,58738.80558,131,143,1192158.46,23.4
1002532,CO,Oil and Gas Extraction,2017,403853.542,5617421,58738.80558,131,143,1192158.46,23.4
1000559,CO,Utilities ,2017,193732.432,5617421,58738.80558,131,143,1192158.46,23.4
1004022,CO,Food Manufacturing,2017,50789.808,5617421,58738.80558,131,143,1192158.46,23.4
1005882,CO,Pipeline Transportation,2017,20033.684,5617421,58738.80558,131,143,1192158.46,23.4
1005928,CO,Waste Management and Remediation Services,2017,162452.8,5617421,58738.80558,131,143,1192158.46,23.4
1002355,CO,Oil and Gas Extraction,2017,226105.032,5617421,58738.80558,131,143,1192158.46,23.4
1006479,CO,Food Manufacturing,2017,43201.534,5617421,58738.80558,131,143,1192158.46,23.4
1000060,CO,Utilities ,2017,25284.65,5617421,58738.80558,131,143,1192158.46,23.4
1006977,CO,Waste Management and Remediation Services,2017,75920.0,5617421,58738.80558,131,143,1192158.46,23.4
1007715,CO,Chemical Manufacturing,2017,841.538,5617421,58738.80558,131,143,1192158.46,23.4
1006131,CO,Oil and Gas Extraction,2017,239689.776,5617421,58738.80558,131,143,1192158.46,23.4
1007592,CO,Waste Management and Remediation Services,2017,46426.7,5617421,58738.80558,131,143,1192158.46,23.4
1001327,CO,Utilities ,2017,67188.6,5617421,58738.80558,131,143,1192158.46,23.4
1001465,CO,Utilities ,2017,1323742.314,5617421,58738.80558,131,143,1192158.46,23.4
1002912,CO,Pipeline Transportation,2017,46331.934,5617421,58738.80558,131,143,1192158.46,23.4
1004822,CO,Oil and Gas Extraction,2017,491558.052,5617421,58738.80558,131,143,1192158.46,23.4
1009792,CO,Computer and Electronic Product Manufacturing,2017,298399.5562,5617421,58738.80558,131,143,1192158.46,23.4
1007863,CO,Waste Management and Remediation Services,2017,105485.6,5617421,58738.80558,131,143,1192158.46,23.4
1003568,CO,Beverage and Tobacco Product Manufacturing,2017,271313.728,5617421,58738.80558,131,143,1192158.46,23.4
1007880,CO,Waste Management and Remediation Services,2017,129273.49,5617421,58738.80558,131,143,1192158.46,23.4
1010576,CO,Chemical Manufacturing,2017,47386.372,5617421,58738.80558,131,143,1192158.46,23.4
1007676,CO,Utilities ,2017,125372.826,5617421,58738.80558,131,143,1192158.46,23.4
1010119,CO,Oil and Gas Extraction,2017,81535.362,5617421,58738.80558,131,143,1192158.46,23.4
1001975,CO,Nonmetallic Mineral Product Manufacturing,2017,106415.5,5617421,58738.80558,131,143,1192158.46,23.4
1003138,CO,Utilities ,2017,8207.52,5617421,58738.80558,131,143,1192158.46,23.4
1005678,CO,Oil and Gas Extraction,2017,53551.802,5617421,58738.80558,131,143,1192158.46,23.4
1002817,CO,Utilities ,2017,56411.888,5617421,58738.80558,131,143,1192158.46,23.4
1001048,CO,Utilities ,2017,3991798.506,5617421,58738.80558,131,143,1192158.46,23.4
1006880,CO,Oil and Gas Extraction,2017,47606.412,5617421,58738.80558,131,143,1192158.46,23.4
1000558,CO,Utilities ,2017,526711.444,5617421,58738.80558,131,143,1192158.46,23.4
1011983,CO,Oil and Gas Extraction,2017,27356.796,5617421,58738.80558,131,143,1192158.46,23.4
1003465,CO,Nonmetallic Mineral Product Manufacturing,2017,85876.58,5617421,58738.80558,131,143,1192158.46,23.4
1002031,CO,Oil and Gas Extraction,2017,40737.11,5617421,58738.80558,131,143,1192158.46,23.4
1009244,CO,Oil and Gas Extraction,2017,13668.102,5617421,58738.80558,131,143,1192158.46,23.4
1001062,CO,Utilities ,2017,2093713.464,5617421,58738.80558,131,143,1192158.46,23.4
1001195,CO,Utilities ,2017,1398601.828,5617421,58738.80558,131,143,1192158.46,23.4
1000271,CO,Utilities ,2017,900365.212,5617421,58738.80558,131,143,1192158.46,23.4
1002415,CO,Oil and Gas Extraction,2017,48261.274,5617421,58738.80558,131,143,1192158.46,23.4
1006055,CO,Chemical Manufacturing,2017,53320.3,5617421,58738.80558,131,143,1192158.46,23.4
1005695,CO,Waste Management and Remediation Services,2017,34400.4,5617421,58738.80558,131,143,1192158.46,23.4
1007923,CO,Petroleum and Coal Products Manufacturing,2017,889475.338,5617421,58738.80558,131,143,1192158.46,23.4
1001763,CO,Oil and Gas Extraction,2017,43636.536,5617421,58738.80558,131,143,1192158.46,23.4
1006519,CO,Oil and Gas Extraction,2017,26657.4,5617421,58738.80558,131,143,1192158.46,23.4
1000486,CO,Utilities ,2017,74500.024,5617421,58738.80558,131,143,1192158.46,23.4
1011986,CO,Pipeline Transportation,2017,40174.33,5617421,58738.80558,131,143,1192158.46,23.4
1006044,CO,Waste Management and Remediation Services,2017,26019.5,5617421,58738.80558,131,143,1192158.46,23.4
1001682,CO,Mining (except Oil and Gas),2017,36472.724,5617421,58738.80558,131,143,1192158.46,23.4
1006834,CO,Waste Management and Remediation Services,2017,47249.05,5617421,58738.80558,131,143,1192158.46,23.4
1003447,CO,Oil and Gas Extraction,2017,21324.224,5617421,58738.80558,131,143,1192158.46,23.4
1005492,CO,National Security and International Affairs ,2017,27059.348,5617421,58738.80558,131,143,1192158.46,23.4
1002459,CO,Utilities ,2017,27415.796,5617421,58738.80558,131,143,1192158.46,23.4
1001463,CO,Utilities ,2017,197721.578,5617421,58738.80558,131,143,1192158.46,23.4
