,Facility Id,Facility Name,State,Latitude,Longitude,Primary NAICS Code,Industry Type (sectors),CO2 emissions (non-biogenic) 
5699,1007728,TRI-CITY RDF,MI,43.436988,-82.731724,562212,Waste,157.1
5700,1003693,TRI-K LANDFILL INC,KY,37.468889,-84.675556,562212,Waste,19.1
5701,1002261,TRICOR REFINING LLC,CA,35.4185,-119.0112,324110,Refineries,43118.5
5702,1003398,TRIGEN - LEADENHALL STREET,MD,39.273037,-76.618646,221330,Power Plants,48029.4
5703,1006413,TRIGEN - NORTH CENTRAL AVENUE,MD,39.26081,-76.52995,221330,Power Plants,15894.3
5704,1003097,TRINIDAD GAS PROCESSING PLANT,TX,32.127458,-96.085153,211130,Petroleum and Natural Gas Systems,30870.2
5705,1005608,TRONOX LLC,MS,33.730556,-88.4525,325130,Chemicals,383573.8
5706,1004365,TROPICANA MANUFACTURING CO INC,FL,27.487024,-82.551166,311421,"Other,Waste",138021.4
5707,1004369,TROPICANA MANUFACTURING COMPANY INC,FL,27.37565,-80.39125,311411,Other,24992.7
5708,1003120,TRUNKLINE GAS CO - EPPS,LA,32.61825,-91.57625,486210,Petroleum and Natural Gas Systems,2883.6
5709,1003071,TRUNKLINE GAS CO - JOHNSONVILLE,IL,38.4886,-88.5534,486210,Petroleum and Natural Gas Systems,1871.6
5710,1003072,TRUNKLINE GAS CO - JOPPA,IL,37.22407,-88.86437,486210,Petroleum and Natural Gas Systems,11225.2
5711,1003074,TRUNKLINE GAS CO - NORTH JUDSON,IN,41.20588,-86.657979,486210,Petroleum and Natural Gas Systems,2493.8
5712,1003126,TRUNKLINE GAS CO - TUSCOLA,IL,39.790422,-88.32465,486210,Petroleum and Natural Gas Systems,3.4
5713,1001868,TRUSTEES OF PRINCETON UNIVERSITY,NJ,40.35464,-74.64674,611310,Other,68652.0
5714,1000446,TS Power Plant,NV,40.7458,-116.5297,221112,Power Plants,1133568.7
5715,1009928,TSI SEMICONDUCTORS LLC,CA,38.77518,-121.31299,334413,Other,5597.9
5717,1006465,TURKEY CREEK LANDFILL,TX,32.3575,-97.203888,562212,Waste,2.9
5718,1007638,TWIN BRIDGES RDF,IN,39.7507,-86.5006,562212,Waste,525.0
5719,1004041,TWIN CHIMNEYS LANDFILL,SC,34.5388,-82.3111,562212,Waste,2767.5
5720,1007896,TWO PINE LANDFILL,AR,34.834994,-92.163531,562212,Waste,329.3
5721,1007621,TXI Hunter Cement Plant,TX,29.79992,-98.03647,327310,Minerals,1323228.0
5722,1007792,TXI OPERATIONS,TX,32.462679,-97.025572,327310,Minerals,1322275.2
5723,1001662,TYLER PIPE COMPANY,TX,32.43442,-95.36285,331511,"Metals,Waste",28704.9
5724,1004952,TYSON FARMS INC - TEMPERANCEVILLE,VA,37.886285,-75.553315,311615,"Other,Waste",28598.8
5725,1000016,TYSON FARMS INCORPORATED HARMONY,NC,35.95458,-80.72108,311613,Other,38394.6
5726,1000015,"TYSON FARMS, INC.",NC,36.143889,-81.163333,311615,Other,25351.6
5727,1005383,"TYSON FARMS, INC. - Union City TN",TN,36.419221,-89.005841,311615,"Other,Waste",17875.5
5728,1003444,TYSON FOODS INCORPORATED,AR,36.370833,-93.570556,311615,Other,28660.0
5729,1002696,TYSON FOODS-RIVER VALLEY,AR,35.374056,-93.5695,311613,"Other,Waste",65020.5
5730,1001680,TYSON FRESH MEATS,TX,35.258611,-101.642222,311611,"Other,Waste",66862.5
5731,1000038,TYSON FRESH MEATS,WA,46.136899,-118.914299,311611,"Other,Waste",22647.0
5732,1000037,TYSON FRESH MEATS INC,IL,41.551434,-90.225723,311611,"Other,Waste",31444.7
5733,1006783,TYSON FRESH MEATS INC,IN,40.7335,-86.3915,311611,"Other,Waste",33469.8
5734,1001827,TYSON FRESH MEATS INC,KS,38.0,-101.026111,311611,Other,57443.2
5735,1001703,TYSON FRESH MEATS INC,IA,41.296667,-91.356944,311611,"Other,Waste",20317.0
5736,1001838,TYSON FRESH MEATS INC-PERRY,IA,41.84096,-94.12596,311611,"Other,Waste",23012.1
5737,1001912,"TYSON FRESH MEATS, INC. - WATERLOO",IA,42.508611,-92.261389,311611,Other,46699.9
5738,1004809,TYSON POULTRY INC PINE BLUFF JEFFERSON PARKWAY PLANT,AR,34.262343,-92.077602,311615,Other,32527.8
5739,1000045,TYSON POULTRY INC.-SEDALIA,MO,38.75087,-93.326088,311615,"Other,Waste",50548.1
5740,1000149,Taconite Harbor Energy Center,MN,47.5314,-90.9111,221112,Power Plants,5.5
5741,1009214,Taggart (Six Lakes) Compressor Station,MI,43.4438,-85.1407,221210,Petroleum and Natural Gas Systems,34200.1
5742,1001383,Tait Electric Generating Station,OH,39.7286,-84.2106,221112,Power Plants,461675.9
5743,1005807,Talbot Energy Facility,GA,32.5892,-84.6917,221112,Power Plants,303323.7
5744,1009795,Tampa Port Services,LA,30.08367,-90.91325,325312,Chemicals,712368.7
5745,1001279,Tanner Street Generation,MA,42.6308,-71.3133,221112,Power Plants,10233.6
5746,1011524,Targa Badlands LLC - Little Missouri Gas Plant,ND,47.69404,-103.26179,211130,Petroleum and Natural Gas Systems,130672.3660361611
5747,1004454,Targa Downstream LLC - Galena Park Terminal,TX,29.7413372050446,-95.2104021067463,424710,"Petroleum Product Suppliers,Petroleum and Natural Gas Systems",3565.6
5748,1004620,Targa Downstream LLC - Lake Charles LPG Fractionator,LA,30.158611,-93.347778,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",14181.072819071906
5749,1011510,Targa Gas Processing LLC - High Plains HOPSON Gas Plant,TX,31.853619,-101.790614,211130,Petroleum and Natural Gas Systems,122175.2018382001
5750,1011504,Targa Gas Processing LLC - Longhorn Gas Plant,TX,33.31093,-97.526777,211130,Petroleum and Natural Gas Systems,67642.8469636207
5751,1004048,Targa Midstream Services LLC - Barracuda Gas Processing Plant,LA,29.765,-93.637778,211130,Petroleum and Natural Gas Systems,2835.874149264066
5752,1003764,Targa Midstream Services LLC - Chico Gas Plant,TX,33.305465,-97.883523,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",139367.0128335667
5753,1007441,Targa Midstream Services LLC - Eunice Gas Processing Plant,NM,32.42615,-103.148564,211130,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",193584.1654924102
5754,1003750,Targa Midstream Services LLC - Gillis Gas Plant,LA,30.273333,-93.156944,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",23685.47314948397
5755,1007352,Targa Midstream Services LLC - Lowry Gas Processing Plant,LA,29.75815,-95.36783,211130,Petroleum and Natural Gas Systems,38566.78148602836
5756,1003347,Targa Midstream Services LLC - Mertzon Gas Processing Plant,TX,31.18509,-100.90793,211130,Petroleum and Natural Gas Systems,31807.382465973616
5757,1004893,Targa Midstream Services LLC - Monument Gas Processing Plant,NM,32.610278,-103.311944,211130,"Injection of CO2,Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems,Suppliers of CO2",165999.9489751003
5758,1003767,Targa Midstream Services LLC - Sandhills Gas Plant,TX,31.501667,-102.640277,211130,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",206966.034138493
5759,1004843,Targa Midstream Services LLC - Saunders Gas Processing Plant,NM,29.75853,-95.36753,211130,Petroleum and Natural Gas Systems,72506.141165501
5760,1003346,Targa Midstream Services LLC - Sterling Gas Processing Plant,TX,29.75815,-95.36783,211130,Petroleum and Natural Gas Systems,37887.35984676436
5761,1007396,Targa Midstream Services LLC - Venice Gas Processing Plant,LA,29.23632,-89.38555,211130,Petroleum and Natural Gas Systems,209698.43634358209
5762,1004614,"Targa Midstream Services, LLC - Mont Belvieu Complex",TX,29.75815,-95.36783,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",833683.5758334628
5763,1005040,Tata Chemicals (Soda Ash) Partners,WY,41.592551,-109.753909,212391,Minerals,1331983.0
5764,1000334,Tate & Lyle,IL,39.8466,-88.9261,311221,"Other,Waste",709753.9
5765,1010704,Tate & Lyle Sucralose LLC,AL,31.2253371,-88.0705319,325199,Chemicals,85817.2
5766,1000401,Tate & Lyle-Loudon,TN,35.7433,-84.3208,311221,"Other,Suppliers of CO2,Waste",364380.8
5767,1013992,Tatums Compressor Station,OK,34.52128,-97.47589,486210,Petroleum and Natural Gas Systems,22742.8
5768,1013662,Taylor Gas Plant,TX,31.845394,-101.775884,211130,Petroleum and Natural Gas Systems,152935.3
5770,1007410,Tebone Fractionator,LA,30.21232,-91.03843,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",9994.3
5771,1001604,Teche Power Station,LA,29.8223,-91.5427,221112,Power Plants,275862.6
5772,1013187,Tejas Power Generation,TX,29.64596,-95.446535,221112,Power Plants,16344.3
5773,1010358,Tenaha Plant,TX,31.962646,-94.275097,486210,Petroleum and Natural Gas Systems,80728.6
5774,1013497,"Tenaris Bay City, Inc.",TX,29.006275,-95.888058,331210,Metals,61435.9
5775,1001303,Tenaska Frontier Generation Station,TX,30.5924,-95.9178,221112,Power Plants,1460248.9
5776,1001331,Tenaska Gateway Generating Station,TX,32.0164,-94.6189,221112,Power Plants,1624391.6
5777,1001302,Tenaska Georgia Generating Station,GA,33.3516,-84.9996,221112,Power Plants,38757.2
5778,1000059,Tenaska Kiamichi Generating Station,OK,34.6831,-95.9349,221112,Power Plants,2226528.4
5779,1001394,Tenaska Lindsay Hill,AL,32.6514,-86.7386,221112,Power Plants,781256.2
5780,1000818,Tenaska Virginia Generating Station,VA,37.8667,-78.3813,221112,Power Plants,1746642.7
5781,1013277,Tenaska Westmoreland Generating Station,PA,40.1764,-79.6934,221112,Power Plants,2376683.8
5782,1012032,Tenjo Vista Power Plant,GU,13.408671,144.673445,221112,Power Plants,20041.6
5783,1003128,Terrell Gas Plant,TX,30.3736,-101.8433,211120,"Petroleum and Natural Gas Systems,Suppliers of CO2",3018.6
5784,1007144,Terry Bundy Generating Station,NE,40.9108,-96.6147,221112,Power Plants,89229.7
5785,1013267,Terves Inc,OH,41.581415,-81.517464,331529,Metals,14.07
5786,1011389,"Tesla, Inc.",CA,37.49634,-121.94826,336111,Other,28046.5
5787,1006039,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",UT,40.7889,-111.90441,324110,Refineries,533730.1
5789,1000504,Texas City Cogeneration,TX,29.3787,-94.944,221112,Power Plants,1006698.0
5790,1003553,Texas Gas Transmission - Bald Knob Station,AR,35.346943,-91.500275,486210,Petroleum and Natural Gas Systems,2006.6
5791,1003554,Texas Gas Transmission - Bastrop Station,LA,32.96028,-91.85398,486210,Petroleum and Natural Gas Systems,36050.7
5792,1009463,Texas Gas Transmission - Calvert City Station,KY,36.96495,-88.38203,486210,Petroleum and Natural Gas Systems,1830.7
5793,1013118,Texas Gas Transmission - Clarksdale Station,MS,34.1960298,-90.6393702,486210,Petroleum and Natural Gas Systems,488.3
5794,1011265,Texas Gas Transmission - Columbia Station,LA,32.154474,-92.091272,486210,Petroleum and Natural Gas Systems,51659.9
5795,1009462,Texas Gas Transmission - Covington Station,TN,35.564242,-89.646455,486210,Petroleum and Natural Gas Systems,610.8
5796,1013129,Texas Gas Transmission - Dillsboro Station,IN,39.01801,-85.01449,486210,Petroleum and Natural Gas Systems,6274.5
5797,1011946,Texas Gas Transmission - Eunice Station,LA,30.45538,-92.53363,486210,Petroleum and Natural Gas Systems,22415.0
5798,1009427,Texas Gas Transmission - Hardinsburg Station,KY,37.785556,-86.486667,486210,Petroleum and Natural Gas Systems,17769.0
5799,1013105,Texas Gas Transmission - Harrison Station,OH,39.265715,-84.756281,486210,Petroleum and Natural Gas Systems,41155.8
5800,1009429,Texas Gas Transmission - Haughton Station,LA,32.473512,-93.5097,486210,Petroleum and Natural Gas Systems,22999.1
5801,1003596,Texas Gas Transmission - Jeffersontown Station,KY,38.216581,-85.567857,486210,Petroleum and Natural Gas Systems,1812.0
5802,1003776,Texas Gas Transmission - Kenton Station,TN,36.2375,-89.0302,486210,Petroleum and Natural Gas Systems,4063.8
5803,1003915,Texas Gas Transmission - Lake Cormorant Station,MS,34.899417,-90.166389,486210,Petroleum and Natural Gas Systems,26859.1
5804,1009428,Texas Gas Transmission - Midland Storage Field,KY,37.329327,-87.24193,486210,Petroleum and Natural Gas Systems,9222.0
5805,1009430,Texas Gas Transmission - Pineville Station,LA,31.2976,-92.33386,486210,Petroleum and Natural Gas Systems,18076.3
5806,1003916,Texas Gas Transmission - Sharon Station,LA,32.76512,-92.76771,486210,Petroleum and Natural Gas Systems,17323.1
5807,1003917,Texas Gas Transmission - Slaughters Station,KY,37.51,-87.501944,486210,Petroleum and Natural Gas Systems,14174.5
5808,1003720,Texas Gas Transmission - Youngsville Station,LA,30.08751,-92.02949,486210,Petroleum and Natural Gas Systems,19994.1
5809,1010134,Texas Instruments - Sherman,TX,33.6005808,-96.5569882,334413,Other,5514.1
5810,1010208,Texas Instruments Incorporated - Maine Fab,ME,43.64075,-70.32198,334413,Other,6284.1
5811,1008059,Texas Instruments Richardson,TX,32.999754,-96.72063,334413,Other,8000.5
5812,1002395,Texas Lime Company,TX,32.246389,-97.550828,327410,Minerals,408904.6
5813,1001973,Textron Aviation/East Campus,KS,37.692779,-97.223533,336411,Other,24028.5
5814,1000027,The Children\s Hospital of Philadelphia,PA,39.94776,-75.19391,622110,Other,29467.8
5815,1001826,The Dow Chemical Company,MI,43.6025,-84.2404,325211,"Other,Waste",26317.8
5816,1004314,The Dow Chemical Company -- Louisiana Operations,LA,30.320903,-91.239015,325199,"Chemicals,Waste",1973678.9
5817,1003847,"The Goodyear Tire & Rubber Co, Inc",NC,35.17187,-78.86062,326211,Other,35620.8
5818,1013001,The Hillshire Brands Company,MI,42.918611,-86.028611,311612,"Other,Waste",25290.2
5819,1000306,The Johns Hopkins Hospital,MD,39.29536,-76.59214,622110,Other,97811.6
5820,1008929,The Methodist Hospital,TX,29.710367,-95.400273,622110,Other,41214.0
5821,1000396,The Ohio State University,OH,40.0008,-83.0158,611310,Other,138742.7
5822,1000656,The President and Fellows of Harvard University (Cambridge Allston Blackstone),MA,42.3636,-71.1161,611310,Other,73534.9
5823,1005803,"The San Antonio Refinery, LLC",TX,29.3476,-98.4603,324110,"Petroleum Product Suppliers,Refineries",73092.2
5824,1000234,The University of NC Chapel Hill,NC,35.9069,-79.0617,611310,Other,196508.5
5825,1000842,The University of Texas Southwestern Medical Center at Dallas,TX,32.81285,-96.83874,611310,Other,69025.5
5826,1001140,Theodore Cogeneration,AL,30.5248,-88.1289,221112,Power Plants,731687.4
5827,1000801,Thomas A. Smith Energy Facility,GA,34.7094,-84.9182,221112,Power Plants,2842047.9
5828,1001433,Thomas Fitzhugh,AR,35.4617,-93.8053,221112,Power Plants,203729.2
5829,1000716,Thomas Hill Energy Center,MO,39.5531,-92.6392,221112,Power Plants,6694259.0
5830,1011351,Thomaston,TX,29.011238,-97.146757,486210,Petroleum and Natural Gas Systems,18288.3
5831,1004704,Thompsonville Gas Plant,TX,27.257436,-98.936989,211130,Petroleum and Natural Gas Systems,100648.9
5833,1011627,Three Rivers Energy LLC,OH,40.2154,-81.86021,325193,Other,0.0
5834,1003848,Thunder Creek Gas Services Buckshot Gas Plant,WY,42.788063,-105.613954,213112,Petroleum and Natural Gas Systems,107125.1
5835,1003555,"Thunder Horse, MMS Platform ID 02481, Complex ID 1101-1",LA,28.1910036111,-88.4956952778,211120,Petroleum and Natural Gas Systems,234989.3
5836,1013707,Thunderbird Gas Plant,OK,35.83423,-98.26094,211130,Petroleum and Natural Gas Systems,2184.4
5837,1001137,Tiger Bay Cogeneration Facility,FL,27.7447,-81.85,221112,Power Plants,308674.3
5838,1006225,Tilden Gas Plant,TX,28.409989,-98.530139,211130,"Injection of CO2,Petroleum and Natural Gas Systems",81871.6
5840,1006768,Tilton Power Station,IL,40.1063,-87.6539,221112,Power Plants,64021.3
5841,1011470,Tioga Rail Terminal,ND,48.38701,-102.95173,424710,Petroleum and Natural Gas Systems,25885.6
5842,1007779,Tippett Gas Plant,TX,31.037615,-102.222303,211130,Petroleum and Natural Gas Systems,23488.5
5843,1012167,Titanium Metals Corporation,NV,36.039596,-114.993621,331410,Metals,16881.4
5844,1001301,Tiverton Power,RI,41.6417,-71.17,221112,Power Plants,612204.7
5845,1005166,Toa Baja Landfill,PR,18.421713,-66.204524,562212,Waste,161.7
5846,1001056,Toledo Refining Company,OH,41.6295,-83.4965,561210,"Petroleum Product Suppliers,Refineries",1151057.4
5847,1001043,Tolk Station,TX,34.1847,-102.5686,221112,Power Plants,2023173.7
5848,1004420,Tom G.Smith Power Plant,FL,26.6125,-80.0678,237130,Power Plants,5729.7
5849,1012094,TomaTek / Neil Jones Food Companies,CA,36.835784,-120.45339,311421,Other,30609.9
5850,1003406,Tontitown Landfill,AR,36.133056,-94.256111,562212,Waste,703.4
5851,1013814,Tornado Gas Plant,TX,31.982053,-103.704396,211130,Petroleum and Natural Gas Systems,63472.2
5852,1003944,"Total Petrochemicals & Refining USA, Inc.",TX,29.726111,-95.08945,325211,Other,54531.0
5853,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",TX,29.957935,-93.897484,324110,"Petroleum Product Suppliers,Refineries",1805477.0
5854,1010005,TowerJazz Texas,TX,29.47154,-98.67401,334413,Other,4852.3
5855,1007549,Tracy,NV,39.5625,-119.525,221112,Power Plants,2016654.4
5856,1007312,Tracy Combined Cycle Power Plant,CA,37.7107,-121.4906,221112,Power Plants,315928.2
5857,1002188,"Trammo Nitrogen Products, Inc.",OH,39.12016,-84.79639,325311,Chemicals,7.1
5858,1000679,Trenton Channel,MI,42.1236,-83.1811,221112,Power Plants,344579.5
5859,1011828,Tres Palacios Gas Storage Facility,TX,28.995833,-96.142222,211130,Petroleum and Natural Gas Systems,37914.8
5860,1006185,Trident,MT,45.944769,-111.477076,327310,Minerals,251198.4
5861,1013973,Trident Gas Plant,TX,31.8877865875589,-101.700753014811,211130,Petroleum and Natural Gas Systems,123595.7
5862,1006542,Trimble County,KY,38.5847,-85.4117,221112,Power Plants,7693790.7
5863,1000947,Trinidad,TX,32.1264,-96.1014,221112,Power Plants,34368.7
5866,1006715,"Troy Energy, LLC",OH,41.4774,-83.4616,221112,Power Plants,518747.4
5867,1000864,Tulsa,OK,36.1125,-95.9917,221112,Power Plants,180080.9
5869,1010596,Tunnell Hill Reclamation,OH,39.735838,-82.158251,562212,Waste,21.2
5870,1007159,Turkey Point,FL,25.4356,-80.3308,221112,Power Plants,2358717.5
5873,1001682,Twentymile Mine,CO,40.286162,-107.053943,212111,Other,3385.7
5874,1006834,Twin Landfill Corporation,CO,40.479041,-107.035027,562212,Waste,407.0
5875,1001070,Twin Oaks,TX,31.0932,-96.6965,221112,Power Plants,2791060.1
5877,1003633,Twin Rivers Pine Bluff LLC,AR,34.2667,-92.0334,322121,Pulp and Paper,63276.1
5878,1013933,Two Rivers Lumber Co LLC,AL,32.453711,-87.961626,321113,Other,27288.0
5879,1011392,Tyler Union,AL,33.66626,-85.85367,331511,Metals,20447.5
5880,1005736,Tyonek,AK,61.0767,-150.9478,211130,Petroleum and Natural Gas Systems,47481.2
5881,1012930,"Tyson Chicken, Inc. Hope AR",AR,33.74063,-93.61436,311615,"Other,Waste",5189.8
5882,1007030,"Tyson Farms Inc., River Valley Ingredients - Hanceville",AL,33.956949,-86.809218,311613,"Other,Waste",99437.6
5883,1012009,"Tyson Farms, Inc - Blountsville Processing",AL,34.057557,-86.584534,311615,"Other,Waste",6063.8
5884,1004987,"Tyson Farms, Inc/ Cuthbert Plant",GA,31.770969,-84.789307,311613,"Other,Waste",78064.0
5885,1010155,"Tyson Foods, Inc.",MS,32.825289,-89.530294,311615,"Other,Waste",6913.3
5886,1001924,Tyson Fresh Meats,IA,42.64,-95.1875,311611,Other,30587.9
5887,1001923,Tyson Fresh Meats,NE,40.761111,-99.736944,311611,"Other,Waste",41189.8
5888,1000040,"Tyson Fresh Meats, Inc.- Dakota City, NE",NE,42.428889,-96.416944,311611,Other,61856.8
5889,1011973,"Tyson Poultry, Inc Broken Bow",OK,33.95649,-94.756928,311615,"Other,Waste",9426.8
5891,1007915,"Tyson Poultry, Inc., Cumming API",GA,34.281587,-84.058034,311613,"Other,Waste",68520.1
5892,1006872,U S AIR FORCE HANSCOM AFB,MA,42.470666,-71.289444,928110,Other,28263.5
5893,1003440,U S ARMY FORT BENNING MANEUVER CENTER OF EXCELLENCE,GA,32.36561,-84.877639,928110,Waste,51201.6
5894,1002309,U S GYPSUM - OAKFIELD PLANT,NY,43.0663,-78.29976,322121,Pulp and Paper,32443.0
5895,1004219,U S MARINE CORPS CHERRY POINT AIR STATION,NC,34.9,-76.8917,928110,Other,41118.6
5896,1002862,U S PAPER MILLS Menasha,WI,44.19793,-88.45321,322130,Pulp and Paper,49659.3
5897,1005849,U S SALT - WATKINS GLEN REFINERY,NY,42.407639,-76.886556,311942,Other,74769.3
5898,1002694,U. S. Silica Company Ottawa Plant,IL,41.343754,-88.877478,212322,Other,53076.7
5899,1002785,U.S. AIR FORCE LACKLAND AFB TX,TX,29.386,-98.604,928110,Other,17029.0
5900,1002866,U.S. AIR FORCE PLANT 4 LOCKHEED MARTIN AERONAUTICS CO,TX,32.777781,-97.45,336411,Other,19817.0
5901,1002775,U.S. AIR FORCE PLANT 6 LOCKHEED MARTIN AERONAUTICS CO,GA,33.901361,-84.512194,336411,Other,40090.4
5902,1002876,U.S. AIR FORCE ROBINS AFB GA,GA,32.619983,-83.582075,928110,Other,45945.0
5903,1006150,U.S. AIR FORCE WRIGHT-PATTERSON AFB OH,OH,39.8071,-84.0697,928110,Other,83163.8
