,Facility Id,State,industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
27830,1006115,LA,Chemical Manufacturing,349268.836,4645318,47853.94671,28,24,489980.005,3.7
27831,1003591,LA,Utilities ,113676.428,4645318,47853.94671,28,24,489980.005,3.7
27832,1003013,LA,Chemical Manufacturing,642856.6,4645318,47853.94671,28,24,489980.005,3.7
27833,1002754,LA,Chemical Manufacturing,569828.4,4645318,47853.94671,28,24,489980.005,3.7
27834,1002698,LA,Chemical Manufacturing,56325.0,4645318,47853.94671,28,24,489980.005,3.7
27835,1003009,LA,Chemical Manufacturing,199762.0,4645318,47853.94671,28,24,489980.005,3.7
27836,1002727,LA,Chemical Manufacturing,790406.7,4645318,47853.94671,28,24,489980.005,3.7
27837,1007622,LA,Petroleum and Coal Products Manufacturing,354930.17,4645318,47853.94671,28,24,489980.005,3.7
27838,1001860,LA,Food Manufacturing,137418.732,4645318,47853.94671,28,24,489980.005,3.7
27839,1001962,LA,Chemical Manufacturing,670040.384,4645318,47853.94671,28,24,489980.005,3.7
27840,1002263,LA,Chemical Manufacturing,118436.624,4645318,47853.94671,28,24,489980.005,3.7
27841,1013314,LA,Pipeline Transportation,63948.916,4645318,47853.94671,28,24,489980.005,3.7
27842,1011138,LA,Pipeline Transportation,48520.09,4645318,47853.94671,28,24,489980.005,3.7
27843,1013036,LA,Pipeline Transportation,68984.302,4645318,47853.94671,28,24,489980.005,3.7
27844,1005243,LA,Pipeline Transportation,40130.972,4645318,47853.94671,28,24,489980.005,3.7
27845,1001347,LA,Utilities ,2135553.436,4645318,47853.94671,28,24,489980.005,3.7
27846,1000603,LA,Chemical Manufacturing,267310.796,4645318,47853.94671,28,24,489980.005,3.7
27847,1013917,LA,Chemical Manufacturing,239321.0,4645318,47853.94671,28,24,489980.005,3.7
27848,1011460,LA,Chemical Manufacturing,913552.7,4645318,47853.94671,28,24,489980.005,3.7
27849,1010506,LA,Chemical Manufacturing,703828.5,4645318,47853.94671,28,24,489980.005,3.7
27850,1004586,LA,Chemical Manufacturing,806336.0,4645318,47853.94671,28,24,489980.005,3.7
27851,1005833,LA,Mining (except Oil and Gas),37533.978,4645318,47853.94671,28,24,489980.005,3.7
27852,1000021,LA,Nonmetallic Mineral Product Manufacturing,41249.888,4645318,47853.94671,28,24,489980.005,3.7
27853,1001609,LA,Utilities ,1303864.668,4645318,47853.94671,28,24,489980.005,3.7
27854,1004233,LA,Oil and Gas Extraction,228618.066,4645318,47853.94671,28,24,489980.005,3.7
27855,1002350,LA,Chemical Manufacturing,1234090.212,4645318,47853.94671,28,24,489980.005,3.7
27856,1007750,LA,Chemical Manufacturing,40199.022,4645318,47853.94671,28,24,489980.005,3.7
27857,1004208,LA,Chemical Manufacturing,733545.554,4645318,47853.94671,28,24,489980.005,3.7
27858,1013375,LA,Primary Metal Manufacturing,23257.912,4645318,47853.94671,28,24,489980.005,3.7
27859,1002858,LA,Oil and Gas Extraction,16529.29,4645318,47853.94671,28,24,489980.005,3.7
27860,1005022,LA,Food Manufacturing,47932.32,4645318,47853.94671,28,24,489980.005,3.7
27861,1009840,LA,Oil and Gas Extraction,225298.15,4645318,47853.94671,28,24,489980.005,3.7
27862,1001989,LA,Chemical Manufacturing,81903.392,4645318,47853.94671,28,24,489980.005,3.7
27863,1007931,LA,Utilities ,38980.408,4645318,47853.94671,28,24,489980.005,3.7
27864,1011809,LA,Oil and Gas Extraction,134707.984,4645318,47853.94671,28,24,489980.005,3.7
27865,1013406,LA,Oil and Gas Extraction,34996.3,4645318,47853.94671,28,24,489980.005,3.7
27866,1007930,LA,Utilities ,37477.86,4645318,47853.94671,28,24,489980.005,3.7
27867,1001016,LA,Utilities ,981565.714,4645318,47853.94671,28,24,489980.005,3.7
27868,1002388,LA,Pipeline Transportation,44652.596,4645318,47853.94671,28,24,489980.005,3.7
27869,1013165,LA,Wood Product Manufacturing,23080.508,4645318,47853.94671,28,24,489980.005,3.7
27870,1013715,LA,Wood Product Manufacturing,25191.942,4645318,47853.94671,28,24,489980.005,3.7
27871,1001041,LA,Utilities ,5090607.27,4645318,47853.94671,28,24,489980.005,3.7
27872,1006435,LA,Chemical Manufacturing,317046.996,4645318,47853.94671,28,24,489980.005,3.7
27873,1004791,LA,Chemical Manufacturing,230805.868,4645318,47853.94671,28,24,489980.005,3.7
27874,1006307,LA,Petroleum and Coal Products Manufacturing,157851.372,4645318,47853.94671,28,24,489980.005,3.7
27875,1006500,LA,Petroleum and Coal Products Manufacturing,91179.856,4645318,47853.94671,28,24,489980.005,3.7
27876,1006499,LA,Petroleum and Coal Products Manufacturing,97086.816,4645318,47853.94671,28,24,489980.005,3.7
27877,1005125,LA,Petroleum and Coal Products Manufacturing,364246.688,4645318,47853.94671,28,24,489980.005,3.7
27878,1002301,LA,Chemical Manufacturing,9236777.668,4645318,47853.94671,28,24,489980.005,3.7
27879,1007625,LA,Petroleum and Coal Products Manufacturing,1492093.834,4645318,47853.94671,28,24,489980.005,3.7
27880,1005650,LA,Pipeline Transportation,59421.988,4645318,47853.94671,28,24,489980.005,3.7
27881,1010378,LA,Waste Management and Remediation Services,43188.0,4645318,47853.94671,28,24,489980.005,3.7
27882,1002389,LA,Petroleum and Coal Products Manufacturing,3333924.728,4645318,47853.94671,28,24,489980.005,3.7
27883,1002757,LA,Waste Management and Remediation Services,62722.25,4645318,47853.94671,28,24,489980.005,3.7
27884,1002510,LA,Waste Management and Remediation Services,24840.75,4645318,47853.94671,28,24,489980.005,3.7
27885,1004168,LA,Pipeline Transportation,146218.674,4645318,47853.94671,28,24,489980.005,3.7
27886,1007394,LA,Pipeline Transportation,110669.472,4645318,47853.94671,28,24,489980.005,3.7
27887,1005114,LA,Chemical Manufacturing,269913.992,4645318,47853.94671,28,24,489980.005,3.7
27888,1004630,LA,Petroleum and Coal Products Manufacturing,1936890.492,4645318,47853.94671,28,24,489980.005,3.7
27889,1003158,LA,Oil and Gas Extraction,70309.336,4645318,47853.94671,28,24,489980.005,3.7
27890,1001342,LA,Utilities ,52746.204,4645318,47853.94671,28,24,489980.005,3.7
27891,1013553,LA,Support Activities for Transportation,3369248.894,4645318,47853.94671,28,24,489980.005,3.7
27892,1011960,LA,Pipeline Transportation,24243.076,4645318,47853.94671,28,24,489980.005,3.7
27893,1005110,LA,Utilities ,1112091.48,4645318,47853.94671,28,24,489980.005,3.7
27894,1008455,LA,Pipeline Transportation,113494.58,4645318,47853.94671,28,24,489980.005,3.7
27895,1007694,LA,Chemical Manufacturing,137034.584,4645318,47853.94671,28,24,489980.005,3.7
27896,1003475,LA,Support Activities for Mining,237571.816,4645318,47853.94671,28,24,489980.005,3.7
27897,1012685,LA,Pipeline Transportation,151619.742,4645318,47853.94671,28,24,489980.005,3.7
27898,1001779,LA,Oil and Gas Extraction,105275.7,4645318,47853.94671,28,24,489980.005,3.7
27899,1009181,LA,Oil and Gas Extraction,230543.924,4645318,47853.94671,28,24,489980.005,3.7
27900,1004570,LA,Chemical Manufacturing,377762.056,4645318,47853.94671,28,24,489980.005,3.7
27901,1006565,LA,Chemical Manufacturing,350924.592,4645318,47853.94671,28,24,489980.005,3.7
27902,1001603,LA,Utilities ,1482647.204,4645318,47853.94671,28,24,489980.005,3.7
27903,1006862,LA,Utilities ,29667.688,4645318,47853.94671,28,24,489980.005,3.7
27904,1002789,LA,Chemical Manufacturing,67168.348,4645318,47853.94671,28,24,489980.005,3.7
27905,1002235,LA,Oil and Gas Extraction,121232.826,4645318,47853.94671,28,24,489980.005,3.7
27906,1002628,LA,Oil and Gas Extraction,151341.248,4645318,47853.94671,28,24,489980.005,3.7
27907,1001715,LA,Chemical Manufacturing,98325.08,4645318,47853.94671,28,24,489980.005,3.7
27908,1004995,LA,Pipeline Transportation,141902.78,4645318,47853.94671,28,24,489980.005,3.7
27909,1013067,LA,Oil and Gas Extraction,86239.83,4645318,47853.94671,28,24,489980.005,3.7
27910,1001416,LA,Utilities ,757691.226,4645318,47853.94671,28,24,489980.005,3.7
27911,1006730,LA,Oil and Gas Extraction,33025.754,4645318,47853.94671,28,24,489980.005,3.7
27912,1011948,LA,Oil and Gas Extraction,92424.436,4645318,47853.94671,28,24,489980.005,3.7
27913,1012698,LA,Chemical Manufacturing,1018230.484,4645318,47853.94671,28,24,489980.005,3.7
27914,1005493,LA,Waste Management and Remediation Services,303993.25,4645318,47853.94671,28,24,489980.005,3.7
27915,1013166,LA,Oil and Gas Extraction,40507.062,4645318,47853.94671,28,24,489980.005,3.7
27916,1003574,LA,Pipeline Transportation,65424.074,4645318,47853.94671,28,24,489980.005,3.7
27917,1009797,LA,Oil and Gas Extraction,7744.222,4645318,47853.94671,28,24,489980.005,3.7
27918,1011641,LA,Oil and Gas Extraction,5552.216,4645318,47853.94671,28,24,489980.005,3.7
27919,1011598,LA,Oil and Gas Extraction,5904.122,4645318,47853.94671,28,24,489980.005,3.7
27920,1010333,LA,Oil and Gas Extraction,33883.778,4645318,47853.94671,28,24,489980.005,3.7
27921,1009803,LA,Oil and Gas Extraction,27033.816,4645318,47853.94671,28,24,489980.005,3.7
27922,1005779,LA,Oil and Gas Extraction,192886.464,4645318,47853.94671,28,24,489980.005,3.7
27923,1004596,LA,Chemical Manufacturing,43376.936,4645318,47853.94671,28,24,489980.005,3.7
27924,1009679,LA,Oil and Gas Extraction,11046.154,4645318,47853.94671,28,24,489980.005,3.7
27925,1007643,LA,Petroleum and Coal Products Manufacturing,5348812.07,4645318,47853.94671,28,24,489980.005,3.7
27926,1003484,LA,Chemical Manufacturing,79592.0,4645318,47853.94671,28,24,489980.005,3.7
27927,1006801,LA,Chemical Manufacturing,106430.314,4645318,47853.94671,28,24,489980.005,3.7
27928,1008459,LA,Chemical Manufacturing,2708140.748,4645318,47853.94671,28,24,489980.005,3.7
27929,1002779,LA,Oil and Gas Extraction,37872.154,4645318,47853.94671,28,24,489980.005,3.7
27930,1004634,LA,Pipeline Transportation,26249.364,4645318,47853.94671,28,24,489980.005,3.7
27931,1003003,LA,Chemical Manufacturing,55298.992,4645318,47853.94671,28,24,489980.005,3.7
27932,1006814,LA,Chemical Manufacturing,122551.488,4645318,47853.94671,28,24,489980.005,3.7
27933,1013092,LA,Oil and Gas Extraction,1839.396,4645318,47853.94671,28,24,489980.005,3.7
27934,1008277,LA,Oil and Gas Extraction,18851.56,4645318,47853.94671,28,24,489980.005,3.7
27935,1013099,LA,Oil and Gas Extraction,18881.164,4645318,47853.94671,28,24,489980.005,3.7
27936,1013121,LA,Oil and Gas Extraction,13615.45,4645318,47853.94671,28,24,489980.005,3.7
27937,1008278,LA,Oil and Gas Extraction,13235.768,4645318,47853.94671,28,24,489980.005,3.7
27938,1002764,LA,Oil and Gas Extraction,37047.602,4645318,47853.94671,28,24,489980.005,3.7
27939,1013678,LA,Oil and Gas Extraction,32952.106,4645318,47853.94671,28,24,489980.005,3.7
27940,1007548,LA,Chemical Manufacturing,82494.24,4645318,47853.94671,28,24,489980.005,3.7
27941,1002784,LA,Pipeline Transportation,60714.36,4645318,47853.94671,28,24,489980.005,3.7
27942,1002842,LA,Pipeline Transportation,40129.806,4645318,47853.94671,28,24,489980.005,3.7
27943,1003192,LA,Pipeline Transportation,56723.53,4645318,47853.94671,28,24,489980.005,3.7
27944,1001836,LA,Food Manufacturing,23380.912,4645318,47853.94671,28,24,489980.005,3.7
27945,1006010,LA,Chemical Manufacturing,402011.736,4645318,47853.94671,28,24,489980.005,3.7
27946,1000442,LA,Food Manufacturing,82922.994,4645318,47853.94671,28,24,489980.005,3.7
27947,1003608,LA,Support Activities for Mining,7300.772,4645318,47853.94671,28,24,489980.005,3.7
27948,1002192,LA,Oil and Gas Extraction,50220.296,4645318,47853.94671,28,24,489980.005,3.7
27949,1002522,LA,Oil and Gas Extraction,30100.92,4645318,47853.94671,28,24,489980.005,3.7
27950,1002506,LA,Oil and Gas Extraction,54479.05,4645318,47853.94671,28,24,489980.005,3.7
27951,1004394,LA,Oil and Gas Extraction,22009.366,4645318,47853.94671,28,24,489980.005,3.7
27952,1002519,LA,Oil and Gas Extraction,45346.732,4645318,47853.94671,28,24,489980.005,3.7
27953,1010281,LA,Oil and Gas Extraction,60624.844,4645318,47853.94671,28,24,489980.005,3.7
27954,1009916,LA,Oil and Gas Extraction,87171.756,4645318,47853.94671,28,24,489980.005,3.7
27955,1005856,LA,Oil and Gas Extraction,52606.504,4645318,47853.94671,28,24,489980.005,3.7
27956,1006975,LA,Paper Manufacturing,321568.68,4645318,47853.94671,28,24,489980.005,3.7
27957,1013585,LA,Oil and Gas Extraction,25242.952,4645318,47853.94671,28,24,489980.005,3.7
27958,1003345,LA,Oil and Gas Extraction,35283.812,4645318,47853.94671,28,24,489980.005,3.7
27959,1003174,LA,Oil and Gas Extraction,43894.138,4645318,47853.94671,28,24,489980.005,3.7
27960,1003857,LA,Chemical Manufacturing,117026.16,4645318,47853.94671,28,24,489980.005,3.7
27961,1000602,LA,Paper Manufacturing,417349.476,4645318,47853.94671,28,24,489980.005,3.7
27962,1010020,LA,Oil and Gas Extraction,23419.084,4645318,47853.94671,28,24,489980.005,3.7
27963,1011728,LA,Oil and Gas Extraction,9996.732,4645318,47853.94671,28,24,489980.005,3.7
27964,1003043,LA,Petroleum and Coal Products Manufacturing,3798199.3,4645318,47853.94671,28,24,489980.005,3.7
27965,1012138,LA,Pipeline Transportation,121189.118,4645318,47853.94671,28,24,489980.005,3.7
27966,1012493,LA,Nonmetallic Mineral Product Manufacturing,25094.556,4645318,47853.94671,28,24,489980.005,3.7
27967,1011701,LA,Oil and Gas Extraction,47425.29,4645318,47853.94671,28,24,489980.005,3.7
27968,1009991,LA,Oil and Gas Extraction,33479.094,4645318,47853.94671,28,24,489980.005,3.7
27969,1003677,LA,Oil and Gas Extraction,31930.7,4645318,47853.94671,28,24,489980.005,3.7
27970,1010060,LA,Oil and Gas Extraction,49107.136,4645318,47853.94671,28,24,489980.005,3.7
27971,1013297,LA,Oil and Gas Extraction,88390.96,4645318,47853.94671,28,24,489980.005,3.7
